Team_ID,Composition,Probability,Expected_Payoff,In_Support
433,"Mosquito, Fish, Beaver",0.0,-0.29569307494114094,False
545,"Mouse, Mouse, Mosquito",0.0,-1.0000000000000149,False
547,"Mouse, Mouse, Otter",0.0,-1.0000000000000149,False
369,"Horse, Mosquito, Ant",0.0,-0.9612913080146448,False
661,"Pig, Beaver, Horse",0.0,-0.9709086318304097,False
663,"Pig, Beaver, Mouse",0.0,-0.9401816195393118,False
664,"Pig, Beaver, Otter",0.0,-0.9425515206904141,False
665,"Pig, Beaver, Pig",0.0,-0.20928506122737603,False
666,"Pig, Cricket, Ant",0.0,-0.9432052882048312,False
667,"Pig, Cricket, Beaver",0.0,-0.8003363758180791,False
668,"Pig, Cricket, Cricket",0.0,-0.8808535622789379,False
669,"Pig, Cricket, Fish",0.0,-0.9409171067752871,False
670,"Pig, Cricket, Horse",0.0,-0.9694376573584242,False
671,"Pig, Cricket, Mosquito",0.0,-0.8100079159105207,False
672,"Pig, Cricket, Mouse",0.0,-0.944022495162389,False
673,"Pig, Cricket, Otter",0.0,-0.9432870079263944,False
674,"Pig, Cricket, Pig",0.0,-0.4412404115892017,False
675,"Pig, Fish, Ant",0.0,-0.3827300028370153,False
676,"Pig, Fish, Beaver",0.0,-0.2380938631980187,False
677,"Pig, Fish, Cricket",0.0,-0.2148924503002718,False
678,"Pig, Fish, Fish",0.0,-0.36263502790129265,False
679,"Pig, Fish, Horse",0.0,-0.41775486037428533,False
680,"Pig, Fish, Mosquito",0.0,-0.26543648356079685,False
681,"Pig, Fish, Mouse",0.0,-0.7716523838130013,False
662,"Pig, Beaver, Mosquito",0.0,-0.8334339529031587,False
660,"Pig, Beaver, Fish",0.0,-0.9158288283364626,False
683,"Pig, Fish, Pig",0.0,-0.2651759010839437,False
659,"Pig, Beaver, Cricket",0.0,-0.8854299251380237,False
640,"Otter, Pig, Beaver",0.0,-0.9161111272539644,False
641,"Otter, Pig, Cricket",0.0,-1.0000000000000149,False
642,"Otter, Pig, Fish",0.0,-0.9738493530034582,False
643,"Otter, Pig, Horse",0.0,-1.0000000000000149,False
644,"Otter, Pig, Mosquito",0.0,-0.9405570463346653,False
645,"Otter, Pig, Mouse",0.0,-1.0000000000000149,False
646,"Otter, Pig, Otter",0.0,-1.0000000000000149,False
647,"Otter, Pig, Pig",0.0,-0.6698911911309035,False
648,"Pig, Ant, Ant",0.0,-0.8013170246542384,False
649,"Pig, Ant, Beaver",0.0,-0.41591697316600773,False
650,"Pig, Ant, Cricket",0.0,-0.7158383228327894,False
651,"Pig, Ant, Fish",0.0,-0.41758474243469745,False
652,"Pig, Ant, Horse",0.0,-0.8268956287288882,False
653,"Pig, Ant, Mosquito",0.0,-0.6135208483207583,False
654,"Pig, Ant, Mouse",0.0,-0.9440224951623837,False
655,"Pig, Ant, Otter",0.0,-0.6433802282117321,False
656,"Pig, Ant, Pig",0.0,-0.2954187281053047,False
657,"Pig, Beaver, Ant",0.0,-0.94214291721163,False
658,"Pig, Beaver, Beaver",0.0,-0.7207603524150683,False
682,"Pig, Fish, Otter",0.0,-0.774512610904353,False
684,"Pig, Horse, Ant",0.0,-0.9688656095655759,False
548,"Mouse, Mouse, Pig",0.0,-1.0000000000000149,False
707,"Pig, Mouse, Mosquito",0.0,-0.9612545520070763,False
709,"Pig, Mouse, Otter",0.0,-0.973195585489032,False
710,"Pig, Mouse, Pig",0.0,-1.0000000000000104,False
711,"Pig, Otter, Ant",0.0,-0.9715611715739101,False
712,"Pig, Otter, Beaver",0.0,-0.8306535568594862,False
713,"Pig, Otter, Cricket",0.0,-0.9121513933742522,False
714,"Pig, Otter, Fish",0.0,-0.9456556861775225,False
715,"Pig, Otter, Horse",0.0,-1.0000000000000102,False
716,"Pig, Otter, Mosquito",0.0,-0.8379596555825741,False
717,"Pig, Otter, Mouse",0.0,-0.9712342878167088,False
718,"Pig, Otter, Otter",0.0,-0.9445115954627632,False
719,"Pig, Otter, Pig",0.0,-0.47111563126340544,False
720,"Pig, Pig, Ant",0.0,-0.9706634677947673,False
721,"Pig, Pig, Beaver",0.0,-0.7451515112410225,False
722,"Pig, Pig, Cricket",0.0,-0.9388753122813795,False
723,"Pig, Pig, Fish",0.0,-0.9158288283364726,False
724,"Pig, Pig, Horse",0.0,-0.9975496020273185,False
725,"Pig, Pig, Mosquito",0.0,-0.8705850035013727,False
726,"Pig, Pig, Mouse",0.0,-0.9709903515519827,False
727,"Pig, Pig, Otter",0.0,-0.9705000283516352,False
708,"Pig, Mouse, Mouse",0.0,-1.0000000000000149,False
706,"Pig, Mouse, Horse",0.0,-1.0000000000000104,False
685,"Pig, Horse, Beaver",0.0,-0.827794555408015,False
705,"Pig, Mouse, Fish",0.0,-0.9713160075382636,False
686,"Pig, Horse, Cricket",0.0,-0.9416538169112658,False
687,"Pig, Horse, Fish",0.0,-0.9433687300834408,False
688,"Pig, Horse, Horse",0.0,-0.9975496020273185,False
689,"Pig, Horse, Mosquito",0.0,-0.903879498880705,False
690,"Pig, Horse, Mouse",0.0,-0.9710720712735509,False
691,"Pig, Horse, Otter",0.0,-0.9709086318304143,False
692,"Pig, Horse, Pig",0.0,-0.47150044204153846,False
693,"Pig, Mosquito, Ant",0.0,-0.8748300657179254,False
694,"Pig, Mosquito, Beaver",0.0,-0.6325989798727395,False
695,"Pig, Mosquito, Cricket",0.0,-0.8365500714800467,False
696,"Pig, Mosquito, Fish",0.0,-0.8582789782792282,False
697,"Pig, Mosquito, Horse",0.0,-0.9051110472441639,False
698,"Pig, Mosquito, Mosquito",0.0,-0.6038597677821333,False
699,"Pig, Mosquito, Mouse",0.0,-0.9242203386715582,False
700,"Pig, Mosquito, Otter",0.0,-0.928521277952191,False
701,"Pig, Mosquito, Pig",0.0,-0.2884287534201983,False
702,"Pig, Mouse, Ant",0.0,-1.0000000000000053,False
703,"Pig, Mouse, Beaver",0.0,-1.0000000000000058,False
704,"Pig, Mouse, Cricket",0.0,-0.9426332428474461,False
639,"Otter, Pig, Ant",0.0,-1.0000000000000149,False
638,"Otter, Otter, Pig",0.0,-0.9179456764317329,False
637,"Otter, Otter, Otter",0.0,-1.0000000000000149,False
570,"Otter, Ant, Fish",0.0,-0.6854703223885319,False
572,"Otter, Ant, Mosquito",0.0,-0.5808662629540753,False
573,"Otter, Ant, Mouse",0.0,-0.9454922442989315,False
574,"Otter, Ant, Otter",0.0,-0.9158288283364773,False
575,"Otter, Ant, Pig",0.0,-0.7657343526770513,False
576,"Otter, Beaver, Ant",0.0,-1.0000000000000149,False
577,"Otter, Beaver, Beaver",0.0,-0.9209476650916003,False
578,"Otter, Beaver, Cricket",0.0,-1.0000000000000149,False
579,"Otter, Beaver, Fish",0.0,-0.9457374058991053,False
580,"Otter, Beaver, Horse",0.0,-1.0000000000000149,False
581,"Otter, Beaver, Mosquito",0.0,-0.9314807940623233,False
582,"Otter, Beaver, Mouse",0.0,-1.0000000000000149,False
583,"Otter, Beaver, Otter",0.0,-1.0000000000000149,False
584,"Otter, Beaver, Pig",0.0,-0.6808612360197758,False
585,"Otter, Cricket, Ant",0.0,-1.0000000000000056,False
586,"Otter, Cricket, Beaver",0.0,-1.0000000000000053,False
587,"Otter, Cricket, Cricket",0.0,-0.9438590532837842,False
588,"Otter, Cricket, Fish",0.0,-0.9445115954627528,False
589,"Otter, Cricket, Horse",0.0,-0.9687838898440078,False
590,"Otter, Cricket, Mosquito",0.0,-0.934624606626324,False
571,"Otter, Ant, Horse",0.0,-1.0000000000000149,False
569,"Otter, Ant, Cricket",0.0,-0.7190242031705579,False
636,"Otter, Otter, Mouse",0.0,-1.0000000000000149,False
568,"Otter, Ant, Beaver",0.0,-0.4192396159903425,False
549,"Mouse, Otter, Ant",0.0,-1.0000000000000149,False
550,"Mouse, Otter, Beaver",0.0,-1.0000000000000149,False
